大料 88 0.0399877 1741 ,
首诊 300 0.155304 1672 ,
熟读 71 0.0134878 13493 ,
潮起潮落 15 0.0230561 1751 ,340 0.0261198 13903 ,
纤夫 71 0.01198 5429 ,308 0.0140878 14067 ,340 0.0124116 5084 ,
盾构 242 0.0595895 462 ,420 0.0915955 5632 ,
末路 70 0.060456 2037 ,
崖上 340 0.0139737 5015 ,
解甲 41 0.0541146 3515 ,
韩昌黎 70 0.060456 1855 ,
俐 49 0.0689487 4147 ,
人线 409 0.0299508 3948 ,
数术 70 0.060456 1625 ,
倭寇 70 0.060456 1805 ,
两类 70 0.060456 398 ,
均价 441 0.0995756 1780 ,
评委 70 0.113005 526 ,379 0.0374487 2518 ,
自主权 116 0.0372144 3795 ,493 0.00597708 3286 ,
林子 212 0.0498586 6603 ,
很苦 367 0.0106089 9367 ,
喃喃地 326 0.0179093 12527 ,
上旬 179 0.0171576 768 ,
有助于 74 0.0267043 5466 ,87 0.0226104 2044 ,209 0.0447285 6159 ,271 0.0191721 835 ,335 0.0352026 7788 ,339 0.0127351 6306 ,341 0.0151297 6946 ,348 0.0457741 2857 ,356 0.0709539 4313 ,368 0.015916 4217 ,370 0.0562367 2354 ,373 0.0438666 1688 ,390 0.0114811 14457 ,406 0.0696639 578 ,644 0.12233 340 ,
不成问题 288 0.0219781 9644 ,
摸枪 71 0.0134878 16573 ,
全靠 354 0.0310843 3387 ,
发家致富 15 0.0246693 2140 ,
凌 86 0.0226236 804 ,174 0.016883 8787 ,341 0.0161859 61 ,504 0.141744 272 ,561 0.201197 289 ,570 0.208053 295 ,600 0.125657 229 ,610 0.203977 252 ,725 0.19953 237 ,766 0.180443 279 ,802 0.212015 388 ,
跃去 331 0.0191493 4283 ,
渠道商 57 0.0403735 2320 ,
重写 70 0.120912 2010 ,
爱情 1 0.0584738 1942 ,3 0.0235966 7384 ,16 0.047617 5259 ,26 0.0278668 1932 ,31 0.0694989 1045 ,44 0.0690385 2390 ,310 0.0277884 2119 ,326 0.0397821 1833 ,397 0.0384728 973 ,
终评 70 0.0565027 421 ,371 0.126807 2576 ,
霜天 71 0.0134878 12060 ,
未经许可 158 0.0163876 4831 ,
一程 71 0.0269757 7747 ,
五级 211 0.0243248 8019 ,290 0.0305411 1682 ,473 0.0636576 1238 ,
参评 70 0.0565027 838 ,371 0.0253614 1016 ,
自励 17 0.0311902 6079 ,
文彭后 336 0.0214264 1468 ,
双十佳 70 0.241824 1496 ,
拼音 70 0.0565027 1517 ,368 0.0447622 2648 ,
科学仪器 241 0.0169013 12058 ,
用心 333 0.0305 2565 ,341 0.0388 3217 ,384 0.0102163 8836 ,399 0.0249981 8106 ,
国际舞台 78 0.0382596 4145 ,
冠名 179 0.0171576 610 ,
趣味性 70 0.060456 1339 ,
散曲 25 0.0552062 485 ,
替代 54 0.0140749 2815 ,115 0.0214652 64 ,153 0.0188568 567 ,161 0.0177547 801 ,174 0.0160285 8521 ,189 0.0276895 3269 ,267 0.0288015 1900 ,319 0.0412394 1221 ,354 0.0209832 210 ,425 0.0279223 2956 ,463 0.00957804 17094 ,467 0.0615963 362 ,493 0.00863417 18999 ,500 0.0393737 1363 ,
部原 169 0.0240676 6789 ,
铜器 70 0.120912 1918 ,
集录 70 0.060456 1924 ,
精力 145 0.0418984 1887 ,303 0.0606277 1696 ,368 0.0204082 6887 ,389 0.019012 5430 ,
李潘 69 0.0610578 1066 ,
分宜县 125 0.0879056 431 ,
杨红樱 69 0.122116 1087 ,
封笔 14 0.138592 6476 ,
迎刃而解 93 0.101379 538 ,
静候 81 0.050361 1597 ,
每战 305 0.0444614 2951 ,
规划者 319 0.0610916 321 ,
随身行李 119 0.0401624 3272 ,
摘帽 211 0.0212634 6677 ,250 0.0223264 8900 ,295 0.11001 2462 ,296 0.0317793 5168 ,403 0.0217804 4839 ,453 0.0203487 5055 ,470 0.0338796 2505 ,
细 69 0.0502396 1440 ,148 0.0263475 6031 ,336 0.0176301 2648 ,462 0.0334772 2585 ,471 0.0185077 8354 ,
生产 19 0.00760896 2566 ,23 0.0162368 2501 ,37 0.00758863 5635 ,51 0.0218651 913 ,101 0.0293491 283 ,102 0.0620121 435 ,103 0.00948155 5816 ,104 0.0448387 1516 ,106 0.00948155 5816 ,111 0.0149749 2348 ,121 0.0112246 3900 ,136 0.0144003 1685 ,138 0.0443255 2802 ,139 0.0831231 2135 ,140 0.0994701 3827 ,143 0.0103162 2772 ,145 0.0274163 2707 ,146 0.0253691 1900 ,148 0.0178567 4716 ,151 0.0670966 999 ,153 0.0233665 3804 ,156 0.0313392 1813 ,161 0.0220009 4047 ,162 0.0310707 1724 ,169 0.0134214 3679 ,174 0.0198618 7047 ,183 0.0325269 570 ,184 0.11245 1396 ,185 0.0157614 6870 ,190 0.0600707 597 ,200 0.0148109 824 ,205 0.0331106 857 ,209 0.0281467 3426 ,210 0.0111444 4804 ,211 0.00763605 4440 ,212 0.0139019 8973 ,215 0.00936011 4547 ,217 0.00524341 3768 ,242 0.0355554 370 ,243 0.00641551 6161 ,244 0.0264523 2313 ,262 0.0157584 6649 ,267 0.0118965 1352 ,272 0.017855 2025 ,274 0.023479 427 ,289 0.0222202 3602 ,311 0.011064 333 ,320 0.00316273 12804 ,321 0.0061518 5831 ,339 0.00534263 5651 ,350 0.0129912 4885 ,354 0.00866716 180 ,358 0.0144684 1600 ,370 0.0117962 3662 ,378 0.0285674 7667 ,384 0.00668508 10188 ,390 0.00963314 6152 ,396 0.0246598 100 ,400 0.026897 100 ,403 0.00782173 1941 ,405 0.00948155 5769 ,410 0.0141873 1096 ,411 0.0452785 3688 ,412 0.0165481 7342 ,415 0.0078831 1989 ,420 0.0478209 8397 ,422 0.0195559 567 ,427 0.0162085 1600 ,428 0.0257589 993 ,430 0.0181172 1345 ,431 0.25232 3956 ,432 0.0125022 2532 ,433 0.00704696 4402 ,434 0.0975437 5545 ,436 0.0120058 1885 ,441 0.0185096 3560 ,447 0.0137925 207 ,451 0.0102692 1634 ,452 0.0516718 5237 ,453 0.0657682 9467 ,457 0.0670966 992 ,461 0.0151023 1760 ,462 0.0226887 2732 ,463 0.00791245 19090 ,464 0.255806 2517 ,469 0.0338741 5869 ,470 0.0365003 1964 ,471 0.018815 2286 ,474 0.0244888 597 ,477 0.0110922 1206 ,489 0.010219 3324 ,490 0.0145159 2395 ,492 0.0327363 2279 ,493 0.0249645 29426 ,494 0.029681 2528 ,500 0.0162634 1141 ,504 0.0555841 381 ,514 0.0686319 321 ,521 0.122122 272 ,523 0.198589 331 ,541 0.0506616 399 ,542 0.0656662 415 ,545 0.077644 196 ,550 0.0791683 250 ,551 0.0747614 298 ,552 0.0814516 355 ,553 0.193498 292 ,559 0.0716476 286 ,560 0.0417696 101 ,561 0.0788986 373 ,566 0.208615 262 ,569 0.0773454 293 ,578 0.0655632 392 ,579 0.0755843 368 ,586 0.195852 419 ,587 0.154342 172 ,588 0.298147 418 ,589 0.0765627 148 ,596 0.0656242 244 ,606 0.14989 342 ,608 0.0720645 262 ,618 0.0712365 296 ,625 0.127556 364 ,626 0.0761873 319 ,627 0.223778 364 ,631 0.146788 180 ,635 0.0641155 175 ,640 0.0812265 271 ,657 0.0574422 286 ,663 0.0655218 171 ,668 0.0757414 377 ,669 0.241642 405 ,671 0.122702 219 ,674 0.0760107 237 ,678 0.0637254 196 ,681 0.129325 360 ,701 0.121319 265 ,708 0.0689543 335 ,714 0.0550822 96 ,721 0.0409506 110 ,728 0.133626 165 ,739 0.0646339 165 ,746 0.206597 367 ,751 0.0754599 108 ,754 0.134804 315 ,771 0.0906872 170 ,774 0.077522 271 ,782 0.190188 402 ,790 0.241066 388 ,794 0.152912 159 ,822 0.119691 354 ,823 0.080381 130 ,827 0.138844 411 ,828 0.0566491 90 ,854 0.249427 428 ,861 0.268069 418 ,867 0.0834219 113 ,872 0.0599134 175 ,878 0.12036 210 ,888 0.0829167 421 ,893 0.230189 383 ,895 0.137614 405 ,896 0.0625164 150 ,919 0.0605934 381 ,921 0.0970338 166 ,922 0.125815 336 ,931 0.0560066 222 ,934 0.139255 401 ,936 0.101948 165 ,938 0.0569899 149 ,961 0.0817411 398 ,963 0.0602595 412 ,971 0.148411 385 ,999 0.0823134 378 ,
老先生 179 0.0343151 2670 ,
顽强 293 0.0133997 12206 ,
处处长 69 0.0542323 580 ,201 0.107341 2679 ,258 0.118397 2080 ,
共青团 326 0.0179093 11108 ,
系列丛书 96 0.0962916 557 ,97 0.0616078 653 ,
为善最乐 17 0.0311902 5917 ,
实施者 69 0.0610578 1964 ,
新闻出版局 69 0.0610578 982 ,
全域 121 0.0321229 1066 ,180 0.0991816 1737 ,212 0.0198925 3560 ,250 0.0229457 6196 ,262 0.022549 4633 ,425 0.0330065 2409 ,
尹 69 0.0570651 319 ,326 0.0167382 6288 ,
从众 98 0.0331799 1889 ,
计数 90 0.0288697 2146 ,
史诗 71 0.011098 2524 ,340 0.0114978 7857 ,345 0.0569905 1582 ,374 0.0339067 3621 ,391 0.177676 667 ,
料 127 0.0448143 1075 ,
辅导 69 0.0520349 2006 ,98 0.0282767 1063 ,246 0.0209129 4755 ,278 0.021029 3476 ,
巨变 68 0.0354197 847 ,211 0.0233393 610 ,265 0.0789595 363 ,280 0.0487611 3169 ,
破浪 68 0.0388437 2001 ,412 0.027734 575 ,
妙处 395 0.0193699 1022 ,
频率 200 0.0531185 3248 ,
听出 241 0.0169013 9390 ,
中央政府 68 0.0354197 1607 ,247 0.0418133 1028 ,281 0.0814276 970 ,482 0.104863 1448 ,
干脆 308 0.0296473 13556 ,367 0.00991513 11327 ,
事务 68 0.0354197 1514 ,85 0.0350757 3306 ,231 0.0660615 1504 ,253 0.066225 1493 ,
顾全大局 279 0.046255 1586 ,
轨距 304 0.19924 1523 ,
必由之路 143 0.0630618 784 ,160 0.0183478 6108 ,169 0.0205109 171 ,241 0.0144036 1847 ,
奇迹 68 0.0314798 1914 ,71 0.0306481 21162 ,98 0.0251314 2259 ,143 0.0280236 3907 ,248 0.0358733 1618 ,272 0.0485027 1042 ,280 0.0433372 2762 ,293 0.0202986 21108 ,
新闻局 68 0.0776873 1466 ,84 0.0567495 811 ,
布 1 0.0630165 2244 ,23 0.092934 1863 ,76 0.0414587 3047 ,201 0.0321446 3721 ,377 0.048936 155 ,430 0.0518484 615 ,
排列 71 0.0229893 16741 ,133 0.0189436 2047 ,305 0.0378911 2084 ,445 0.0188668 2234 ,
发电机 288 0.0195212 266 ,402 0.0427721 186 ,484 0.0331398 896 ,
实践经验 356 0.0355855 1300 ,
港澳 68 0.0314798 1508 ,176 0.0345318 798 ,240 0.0433764 1670 ,241 0.230426 14052 ,266 0.126028 2165 ,269 0.156045 13535 ,270 0.126028 2165 ,468 0.06905 665 ,
二十元 308 0.0158608 10370 ,
画册 68 0.374053 2365 ,
宽高 182 0.125441 331 ,
盛开 68 0.13679 2312 ,71 0.0332941 8815 ,229 0.0324254 1621 ,299 0.0360038 309 ,340 0.0114978 7123 ,
出生入死 71 0.0134878 16555 ,
崎岖 3 0.0297846 1254 ,71 0.0126058 18496 ,
这为 186 0.0354056 1689 ,
万辆 102 0.131809 482 ,103 0.0201534 2944 ,106 0.0201534 2944 ,107 0.213059 5874 ,111 0.0636594 2860 ,117 0.0679857 432 ,142 0.10449 1261 ,143 0.0219274 986 ,153 0.132444 2041 ,161 0.124703 2275 ,169 0.0713191 2607 ,174 0.0140723 2351 ,177 0.0952737 2805 ,180 0.073664 761 ,185 0.0167507 5454 ,189 0.121551 1056 ,193 0.663686 1503 ,194 0.05288 1515 ,196 0.538506 1265 ,197 0.525097 1470 ,198 0.0207454 2082 ,199 0.483969 2359 ,200 0.409254 3475 ,405 0.0201534 2917 ,
徐刚 67 0.0558948 290 ,
平铺直叙 67 0.0558948 1874 ,
苍凉 16 0.0321547 5550 ,
上空 269 0.0128365 2005 ,275 0.0303181 2954 ,
渐渐 115 0.0297189 43 ,327 0.0399381 1198 ,
降水 122 0.0448819 3048 ,
仓容 451 0.0368299 4634 ,
写字 215 0.0313744 1796 ,326 0.0167382 5628 ,
诗成 66 0.0619292 1206 ,
讲故事 10 0.0542839 765 ,15 0.0840949 2792 ,68 0.0354197 1866 ,309 0.297022 7973 ,
考问 71 0.0134878 10981 ,
筹 66 0.0578795 836 ,281 0.0446496 1223 ,
留守 66 0.0961664 1666 ,146 0.0706429 3583 ,148 0.0248619 3334 ,250 0.0223264 8135 ,341 0.0530233 2842 ,397 0.0403427 1624 ,425 0.0321157 3003 ,
管辖 118 0.0280507 2196 ,484 0.0348709 2005 ,
救助 66 0.101913 426 ,148 0.0263475 3151 ,211 0.022534 6523 ,217 0.0154733 6976 ,250 0.0236605 2791 ,
换乘 66 0.0480832 2129 ,108 0.0241171 958 ,147 0.0239769 1203 ,178 0.0308177 2026 ,320 0.00880693 4577 ,416 0.0241171 939 ,498 0.0264109 2609 ,
充实 71 0.010216 10218 ,214 0.0536775 3160 ,229 0.0298485 644 ,269 0.010403 5888 ,370 0.0320441 2612 ,392 0.0530985 528 ,399 0.0222175 7051 ,463 0.010747 18080 ,
世贸 74 0.0401789 4339 ,
宏 49 0.0283662 879 ,273 0.030726 1817 ,473 0.058971 36 ,938 0.168177 46 ,982 0.227414 361 ,
联调 217 0.0188052 4758 ,
丢弃 92 0.0465383 601 ,354 0.0290517 4833 ,
著名诗人 66 0.0619292 1765 ,
装车 110 0.191759 1444 ,160 0.0183478 8421 ,174 0.0202355 2607 ,414 0.191759 1437 ,
宋作 72 0.0391934 452 ,
渊明 66 0.0619292 1126 ,
增设 115 0.0270992 2292 ,155 0.0290738 535 ,376 0.0347905 1770 ,493 0.00545021 12702 ,
心里话 66 0.0578795 1966 ,71 0.0126058 4925 ,
礼物 66 0.0527775 1630 ,103 0.0579599 6370 ,106 0.0579599 6370 ,405 0.0579599 6321 ,
振兴 54 0.0118581 3946 ,77 0.0311385 1020 ,100 0.0356106 1143 ,194 0.0169148 1884 ,210 0.0227312 4657 ,212 0.0567113 11400 ,214 0.0403043 1362 ,232 0.0377259 324 ,250 0.0490615 8734 ,272 0.0364187 2543 ,278 0.0140335 5781 ,282 0.0678312 510 ,288 0.0124994 3393 ,290 0.0977773 3591 ,295 0.0402906 2594 ,296 0.023278 5222 ,308 0.00902039 16621 ,326 0.0101854 2148 ,355 0.0120819 8861 ,409 0.0340673 3198 ,424 0.0475836 635 ,468 0.0518469 1095 ,469 0.0460618 3668 ,717 0.13401 120 ,754 0.13748 177 ,790 0.122925 168 ,822 0.122066 171 ,934 0.142019 248 ,
网篮 3 0.0318685 2252 ,
服务体系 33 0.259909 3333 ,37 0.0206143 7261 ,143 0.0280236 3380 ,180 0.0470719 1977 ,212 0.0188821 8040 ,239 0.03687 2454 ,315 0.0755475 732 ,493 0.00484396 27945 ,
山里 66 0.247084 1164 ,230 0.0578654 1694 ,289 0.0317953 2117 ,308 0.0126563 17135 ,327 0.0340987 3901 ,413 0.0194343 4284 ,
画画 49 0.0344744 1424 ,
要务 78 0.0765192 3162 ,
原有 155 0.0561414 1827 ,336 0.0176301 5808 ,337 0.0614629 6849 ,383 0.0315205 3628 ,477 0.032733 1308 ,
多公里 66 0.0480832 803 ,108 0.0241171 694 ,125 0.0682518 290 ,241 0.0131225 4593 ,267 0.033127 1532 ,304 0.0515648 1444 ,416 0.0241171 677 ,
收到 5 0.0431808 576 ,157 0.0427189 349 ,241 0.0122545 13549 ,269 0.00995849 9710 ,323 0.0145483 3228 ,371 0.0196752 1081 ,395 0.0140444 3609 ,427 0.0421486 1930 ,466 0.0427303 329 ,636 0.204603 61 ,
山区 66 0.0961664 860 ,212 0.0387113 4597 ,288 0.0170643 2747 ,336 0.0166359 6620 ,341 0.0353489 2409 ,354 0.0241346 102 ,413 0.0189098 6046 ,
北京站 66 0.0619292 2019 ,
笔尖 66 0.0550062 1197 ,71 0.01198 15945 ,326 0.0159073 5496 ,
循环系统 113 0.0480459 1481 ,
两湖 340 0.0139737 13446 ,
上迎 66 0.0619292 1906 ,
排班 118 0.0300133 5726 ,
用过 331 0.0191493 4436 ,
叶舟 73 0.313927 2777 ,
昆仑山 340 0.0139737 13227 ,
野望 66 0.0619292 1004 ,
统战工作 281 0.0477736 1687 ,
上万 66 0.0578795 815 ,209 0.0314486 6540 ,
冬日 66 0.0527775 1885 ,200 0.0452688 586 ,384 0.0102163 11304 ,413 0.0207559 997 ,
饶有 72 0.0391934 1377 ,
专程 40 0.017016 6815 ,
淌出 66 0.0619292 1378 ,
银联 66 0.115759 533 ,242 0.0595895 1249 ,
穆巴拉克 78 0.0382596 1033 ,
翠亨 241 0.0338025 3290 ,
身体 85 0.0292645 2166 ,308 0.0112775 8673 ,320 0.0161304 9062 ,321 0.0156875 8146 ,322 0.0298016 2793 ,332 0.0853375 3180 ,336 0.0152348 3913 ,354 0.0221019 2823 ,355 0.0151051 6626 ,390 0.0122826 1978 ,395 0.0137726 3310 ,
巴海 232 0.0663346 1547 ,
方言 65 0.0860783 2099 ,289 0.0353915 2277 ,409 0.0266026 2470 ,
撰著 65 0.048456 538 ,
后仅 98 0.0331799 3666 ,
主任 10 0.0277777 465 ,12 0.0288517 1085 ,13 0.0175017 114 ,18 0.0202223 2152 ,21 0.0209859 1511 ,42 0.0276908 190 ,50 0.0460572 567 ,56 0.01705 751 ,57 0.0176066 505 ,64 0.0796254 2469 ,65 0.0211313 865 ,73 0.0171127 623 ,75 0.0215437 742 ,86 0.0138756 574 ,90 0.0251797 1116 ,126 0.0230847 237 ,128 0.0183079 273 ,129 0.0297829 237 ,130 0.0337373 267 ,131 0.0216054 267 ,133 0.0096937 963 ,177 0.0233683 248 ,185 0.0246513 4187 ,188 0.0256415 3418 ,189 0.0357762 3017 ,194 0.0129702 6167 ,209 0.0293482 3948 ,212 0.0108715 1152 ,216 0.019142 5865 ,225 0.0151739 4899 ,228 0.0216875 7803 ,234 0.0264226 115 ,241 0.0147411 11808 ,243 0.010034 2866 ,250 0.0376202 5909 ,257 0.074633 1537 ,258 0.0581303 2624 ,261 0.0219922 2360 ,262 0.0123233 9304 ,267 0.0186064 365 ,269 0.00598959 12869 ,281 0.0208338 1074 ,284 0.021539 103 ,288 0.00958451 6804 ,295 0.0154474 4272 ,299 0.0381639 2490 ,320 0.00494659 5093 ,321 0.00962158 1474 ,333 0.0156073 2136 ,341 0.00992721 4312 ,352 0.0245494 256 ,376 0.0178028 399 ,381 0.0190785 390 ,420 0.0106848 1968 ,445 0.00965436 1130 ,458 0.0205017 1311 ,463 0.0123753 19851 ,464 0.0571553 1316 ,482 0.0268299 348 ,496 0.0565004 884 ,497 0.0412227 165 ,507 0.103274 370 ,850 0.0823232 122 ,915 0.078 294 ,983 0.0964896 24 ,
径直 19 0.0272892 4350 ,
骨骼 71 0.0134878 2994 ,
残奥会 410 0.101764 2096 ,
障碍 49 0.0293799 5602 ,212 0.0212453 7546 ,241 0.0144036 5929 ,453 0.0223353 2850 ,
交际 65 0.048456 3546 ,
中式 85 0.0411579 4220 ,
刻意 14 0.0307748 1762 ,387 0.0256729 4463 ,389 0.0198149 5394 ,
孩童 65 0.0452873 3306 ,336 0.0200253 4730 ,
过吗 399 0.0293329 3578 ,
胡挹工 132 0.120672 42 ,146 0.0387698 38 ,185 0.024087 38 ,195 0.0271105 38 ,
学校 65 0.0327098 271 ,90 0.0389765 2766 ,148 0.0216156 3013 ,179 0.0347463 4483 ,206 0.143576 3134 ,229 0.0532038 844 ,247 0.0331202 283 ,259 0.0149836 3630 ,271 0.0194724 1287 ,288 0.0148362 143 ,326 0.0241791 8316 ,341 0.153666 7194 ,343 0.34282 976 ,380 0.00674709 11100 ,
指纹 71 0.0134878 9957 ,
相声 312 0.113476 2745 ,387 0.0270139 5437 ,
趣 65 0.048456 3405 ,
手机信号 217 0.0376105 6173 ,
大学教授 65 0.0430391 508 ,215 0.0298169 4173 ,259 0.0197152 792 ,
转 108 0.0225217 1021 ,122 0.0325422 1330 ,174 0.0172162 929 ,262 0.0204891 6259 ,310 0.0272115 1297 ,384 0.00869195 11202 ,392 0.0254148 5824 ,394 0.0226675 4859 ,416 0.0225217 1002 ,527 0.160195 416 ,
引航 71 0.0134878 6242 ,
依偎 39 0.0531857 935 ,
跨越式 68 0.0354197 1899 ,411 0.0276784 311 ,453 0.0223353 9139 ,471 0.0383382 9740 ,
涂鸦 65 0.0905747 2799 ,395 0.0181032 4379 ,
语料 65 0.048456 2129 ,
语音 65 0.0376223 1323 ,116 0.123663 2902 ,155 0.0264879 1917 ,160 0.0167159 4307 ,288 0.0341286 11477 ,390 0.0134122 9982 ,448 0.0366856 935 ,
第三款 160 0.0215294 2845 ,
中央军委 217 0.016703 1827 ,251 0.101488 202 ,263 0.139179 463 ,
人学 293 0.0133997 4570 ,
大幅度 107 0.0168744 4864 ,155 0.0272226 2119 ,168 0.0493335 697 ,191 0.0212432 1071 ,676 0.193012 305 ,704 0.190016 196 ,
圆雕 92 0.0465383 2303 ,336 0.0801012 6210 ,
执政党 272 0.128072 2764 ,
语言学 65 0.145368 3630 ,
集大成 420 0.0228989 8292 ,434 0.0251507 2126 ,
虽未 56 0.0390971 2379 ,
巴尔干 71 0.0134878 21355 ,
其治政 17 0.0311902 2410 ,
亲临 210 0.0355009 537 ,279 0.0410842 1853 ,296 0.0363549 399 ,
音频 65 0.0452873 3009 ,246 0.0458691 4054 ,
那碗 382 0.0411228 2070 ,
缺大 78 0.0382596 720 ,
锋锐 61 0.0855657 570 ,
艺术 1 0.160439 4887 ,3 0.0143875 1024 ,14 0.0625695 4560 ,15 0.0111373 3897 ,16 0.0145167 4700 ,17 0.0422438 1329 ,18 0.104676 2326 ,19 0.0123201 2450 ,20 0.0288998 988 ,25 0.0498473 1172 ,38 0.0457135 2567 ,40 0.0460928 7720 ,45 0.040338 1891 ,66 0.0559177 1708 ,72 0.0176944 2202 ,79 0.134587 1338 ,80 0.0275793 1872 ,94 0.0358148 3944 ,100 0.0282685 156 ,284 0.0222982 954 ,293 0.00604949 9167 ,302 0.116585 2096 ,303 0.0963524 1613 ,309 0.0112391 2340 ,310 0.0677736 3763 ,311 0.107486 4017 ,312 0.0182716 471 ,317 0.0435188 874 ,318 0.0360071 5831 ,319 0.0551614 1065 ,325 0.102656 1453 ,331 0.00864523 4793 ,333 0.161574 6606 ,335 0.251076 7579 ,336 0.0386931 4948 ,337 0.0252926 2920 ,338 0.0413304 4621 ,339 0.00865056 4686 ,345 0.0625392 1801 ,350 0.0210349 7893 ,359 0.16644 614 ,362 0.0500202 7978 ,368 0.0108113 877 ,369 0.0220934 1861 ,370 0.0572997 3881 ,372 0.00979765 3013 ,374 0.18604 4782 ,376 0.0921513 2897 ,378 0.0346913 7042 ,379 0.0180897 112 ,380 0.054149 13132 ,381 0.019751 2371 ,385 0.0484957 243 ,387 0.0130491 4218 ,390 0.132579 15425 ,392 0.0316494 3180 ,394 0.0282281 4458 ,395 0.00874482 21 ,399 0.0264855 8184 ,
公共交通 130 0.0659301 1164 ,147 0.105271 2514 ,177 0.0456668 2921 ,271 0.0245833 668 ,
沉睡 71 0.0239601 13864 ,348 0.0203907 213 ,349 0.0563291 1651 ,
泛欧 412 0.0296745 4968 ,
山里人 336 0.0214264 1699 ,
人慢 216 0.0219471 2386 ,
诚实 493 0.00639528 2911 ,
可感 65 0.048456 3105 ,
降价 107 0.0197641 5627 ,191 0.0248811 19 ,
童趣 65 0.0412953 3393 ,309 0.0212159 1291 ,314 0.0340826 1253 ,390 0.0147216 5897 ,
人大常委会 65 0.0452873 241 ,212 0.0232991 1137 ,
捐钱 338 0.0305158 4429 ,
俭明 65 0.048456 721 ,
实际收入 662 0.234833 296 ,
婴幼儿 65 0.24228 2922 ,
体态 322 0.0209566 2592 ,
录音 65 0.0825906 3090 ,149 0.0193039 4260 ,309 0.0212159 7565 ,387 0.0246327 4024 ,
农户家 228 0.0248656 8167 ,
中介 493 0.102325 30656 ,
副研究员 65 0.0398705 592 ,82 0.0827501 1850 ,226 0.0764235 705 ,272 0.0526901 3216 ,335 0.0217905 7916 ,
引发 2 0.0424333 825 ,39 0.0308608 1313 ,49 0.0200036 3306 ,58 0.0420059 2649 ,95 0.0518082 821 ,174 0.0137776 1521 ,191 0.0154473 139 ,246 0.0142388 3889 ,248 0.0274816 145 ,275 0.0188228 1340 ,291 0.0548599 268 ,308 0.00920318 1508 ,310 0.0217765 3202 ,311 0.0230244 717 ,324 0.0286898 1154 ,335 0.0307329 5684 ,339 0.0111181 6276 ,362 0.0128577 3492 ,372 0.0125924 1843 ,373 0.0382969 1841 ,374 0.0239108 178 ,380 0.00579959 12329 ,394 0.0181401 4015 ,412 0.0172185 424 ,415 0.0164049 4160 ,507 0.137412 90 ,
固本 378 0.0512278 7253 ,
院里 246 0.0490785 1683 ,
万人 171 0.0251899 2024 ,203 0.0163651 3578 ,211 0.0174428 6252 ,225 0.0443231 3853 ,233 0.0355063 643 ,242 0.0812183 2586 ,250 0.0183149 8105 ,251 0.0727752 238 ,269 0.00874785 3175 ,290 0.0219004 5454 ,295 0.022561 1826 ,336 0.0136469 4979 ,403 0.053601 4965 ,463 0.00903711 6694 ,474 0.0559391 368 ,494 0.0338998 352 ,852 0.618256 394 ,855 0.256721 389 ,
航班 80 0.052061 1287 ,126 0.0451127 2417 ,409 0.0510495 2589 ,412 0.0252893 5182 ,
扇 326 0.0179093 2889 ,
早教 65 0.048456 2239 ,
怪胎 275 0.0324393 1989 ,
旗袍 85 0.0384665 4187 ,214 0.033117 2818 ,
一股脑 26 0.0376357 1659 ,
每日电讯 65 0.048456 787 ,
正赶上 308 0.0158608 12522 ,
民俗学 65 0.0430391 3675 ,85 0.182784 2705 ,309 0.0221118 2274 ,
原本 66 0.0494169 577 ,288 0.0175376 8820 ,308 0.0126563 3066 ,323 0.0160109 2496 ,375 0.0469274 762 ,395 0.0154563 4933 ,
经得起 378 0.0512278 6561 ,
林欣浩说 53 0.0484896 2963 ,
心扉 320 0.011343 1974 ,
海淀 5 0.0556601 1217 ,350 0.0217728 6774 ,
铁军 88 0.0799753 2826 ,
陪伴 65 0.0398705 2404 ,355 0.01748 1772 ,390 0.0142137 3899 ,392 0.0288414 5234 ,394 0.0257236 372 ,
战报 98 0.0331799 6484 ,
坚强意志 3 0.0297846 5488 ,326 0.0167382 15454 ,
聚合 64 0.0518686 729 ,208 0.0336351 464 ,372 0.0369898 8231 ,390 0.0147216 4295 ,
高等院校 64 0.0540589 1784 ,93 0.090046 732 ,336 0.0190312 5092 ,
曾言 395 0.0193699 7314 ,
版权 64 0.113765 1593 ,94 0.0741427 1368 ,
再创 111 0.0457701 1502 ,197 0.044416 1590 ,470 0.0371872 1563 ,905 0.153751 427 ,
公司总裁 157 0.0550647 1531 ,466 0.0550794 1503 ,
刘建伟 772 0.308158 345 ,793 0.294243 345 ,798 0.309895 357 ,807 0.31077 364 ,830 0.286597 362 ,836 0.304699 333 ,845 0.306347 346 ,864 0.315029 385 ,871 0.312919 388 ,884 0.306346 342 ,902 0.32112 386 ,908 0.293518 357 ,923 0.316719 379 ,942 0.310101 397 ,953 0.340076 388 ,962 0.328222 403 ,980 0.332179 397 ,997 0.317329 358 ,
游牧民族 358 0.0518904 2776 ,
沿线 64 0.111977 1772 ,103 0.041709 3572 ,104 0.0986217 1572 ,106 0.041709 3572 ,108 0.0190494 3203 ,127 0.0274835 3100 ,157 0.0361326 517 ,176 0.0279598 49 ,241 0.0103651 10681 ,271 0.0176906 1427 ,298 0.0499569 1096 ,338 0.0561437 3830 ,403 0.0344075 3226 ,405 0.041709 3541 ,406 0.0642807 602 ,407 0.0867928 793 ,412 0.218383 8794 ,416 0.0190494 3174 ,430 0.0398483 108 ,466 0.0361422 495 ,488 0.0561335 4793 ,
